material,rA,rB,rX,nA,nB,nX,rA_rB_ratio,rA_rX_ratio,rB_rX_ratio,rS_A,rP_A,Z_A,HOMO_A,LUMO_A,EA_A,IP_A,rS_B,rP_B,Z_B,HOMO_B,LUMO_B,EA_B,IP_B,rS_X,rP_X,Z_X,HOMO_X,LUMO_X,EA_X,IP_X,rX_rB_ratio,t_sisso,t,tau,p_t_sisso,exp_label
RbTmI3,1.72,1.03,2.2,1,2,-1,1.6699,0.781818,0.468182,2.3142,3.24,37,-2.231295214,-0.662654684,-0.565455443,4.153592698,1.7624,2.5447,69,-3.153998964,-1.072405721,0.522243555,6.424661622,0.9024,1.0749,53,-7.083940205,0.290870977,-3.434435017,11.13135547,2.135921501,4.392587008,0.858162713,4.392587838,0.309465755,1
RbUO3,1.72,0.76,1.4,1,5,-2,2.26316,1.22857,0.542857,2.3142,3.24,37,-2.231295214,-0.662654684,-0.565455443,4.153592698,1.8798,2.4176,92,-1.995272694,-1.995272763,0.546861709,5.590257615,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,1.842105748,3.612998389,1.021379035,3.612997904,0.909868277,1
RbVF3,1.72,0.79,1.33,1,2,-1,2.17722,1.29323,0.593985,2.3142,3.24,37,-2.231295214,-0.662654684,-0.565455443,4.153592698,1.4818,2.0566,23,-4.348428313,-4.348428462,-0.780744828,7.16966336,0.4044,0.374,9,-11.11141622,1.13668157,-4.336301294,19.39159515,1.683544197,3.481851843,1.017302413,3.48185195,0.943116083,1
RbZnF3,1.72,0.74,1.33,1,2,-1,2.32432,1.29323,0.556391,2.3142,3.24,37,-2.231295214,-0.662654684,-0.565455443,4.153592698,1.1068,1.6661,30,-5.977182213,-1.10740279,0.922398154,9.889346303,0.4044,0.374,9,-11.11141622,1.13668157,-4.336301294,19.39159515,1.797297224,3.553100108,1.041874935,3.55310018,0.926810106,1
ScAlO3,0.87,0.54,1.4,3,3,-2,1.61111,0.621429,0.385714,1.6506,2.1774,21,-3.235728521,-3.235728632,0.27533028,6.884656711,1.1043,1.3964,13,-2.712046523,-2.712046616,-0.348149866,5.763264071,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.592594513,3.726989634,0.827389916,3.726987714,0.867602342,1
ScCrO3,0.87,0.62,1.4,3,3,-2,1.40323,0.621429,0.442857,1.6506,2.1774,21,-3.235728521,-3.235728632,0.27533028,6.884656711,1.4246,1.9893,24,-4.388888021,-4.388888172,-1.078476537,7.228118701,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.258065245,5.684214166,0.794621998,5.684213437,0.002076706,1
SmAlO3,1.24,0.54,1.4,3,3,-2,2.2963,0.885714,0.385714,1.9474,2.6786,62,-2.519165102,-2.519165188,0.530550842,5.943764989,1.1043,1.3964,13,-2.712046523,-2.712046616,-0.348149866,5.763264071,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.592594513,1.879503202,0.962250827,1.879501282,0.999854765,1
SmCoO3,1.24,0.61,1.4,3,3,-2,2.03279,0.885714,0.435714,1.9474,2.6786,62,-2.519165102,-2.519165188,0.530550842,5.943764989,1.2878,1.614,27,-4.433222619,0.143554959,-1.359047269,7.672566088,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.295083472,1.891489764,0.928739604,1.891488259,0.999848109,1
SmCrO3,1.24,0.62,1.4,3,3,-2,2,0.885714,0.442857,1.9474,2.6786,62,-2.519165102,-2.519165188,0.530550842,5.943764989,1.4246,1.9893,24,-4.388888021,-4.388888172,-1.078476537,7.228118701,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.258065245,1.91423549,0.924141884,1.914234761,0.999834628,1
SmFeO3,1.24,0.64,1.4,3,3,-2,1.9375,0.885714,0.457143,1.9474,2.6786,62,-2.519165102,-2.519165188,0.530550842,5.943764989,1.3301,1.9365,26,-4.431945549,-0.812293253,-1.303738195,7.470425785,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.187499316,1.975696078,0.915081669,1.975696762,0.999791898,1
SmInO3,1.24,0.8,1.4,3,3,-2,1.55,0.885714,0.571429,1.9474,2.6786,62,-2.519165102,-2.519165188,0.530550842,5.943764989,1.1407,1.5132,49,-2.517885812,-2.517885898,-0.167838524,5.364511347,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,1.749998688,3.360261509,0.848530275,3.360262822,0.96331342,1
SmMnO3,1.24,0.64,1.4,3,3,-2,1.9375,0.885714,0.457143,1.9474,2.6786,62,-2.519165102,-2.519165188,0.530550842,5.943764989,0.4083,2.0542,25,-4.4111366,-0.936468672,-1.152247223,7.312724568,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.187499316,1.975696078,0.915081669,1.975696762,0.999791898,1
SmNiO3,1.24,0.6,1.4,3,3,-2,2.06667,0.885714,0.428571,1.9474,2.6786,62,-2.519165102,-2.519165188,0.530550842,5.943764989,1.2517,1.5674,28,-4.439555219,-4.439555371,-1.351387103,7.89877133,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.333335667,1.874016464,0.933383302,1.87401413,0.999857713,1
SmRhO3,1.24,0.66,1.4,3,3,-2,1.87879,0.885714,0.471429,1.9474,2.6786,62,-2.519165102,-2.519165188,0.530550842,5.943764989,1.4595,2.1777,45,-3.372244215,-3.372244331,-0.861204978,8.36732556,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.121210193,2.058920576,0.906197381,2.058922504,0.999715886,1
SmScO3,1.24,0.74,1.4,3,3,-2,1.67568,0.885714,0.528571,1.9474,2.6786,62,-2.519165102,-2.519165188,0.530550842,5.943764989,1.6506,2.1774,21,-3.235728521,-3.235728632,0.27533028,6.884656711,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,1.891893426,2.630084937,0.872320843,2.630083403,0.997583779,1
SmTiO3,1.24,0.67,1.4,3,3,-2,1.85075,0.885714,0.478571,1.9474,2.6786,62,-2.519165102,-2.519165188,0.530550842,5.943764989,1.5467,2.0603,22,-4.219539298,-4.219539443,-0.313899272,7.119306924,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.08955411,2.108936037,0.901819616,2.108934166,0.999657402,1
SmVO3,1.24,0.64,1.4,3,3,-2,1.9375,0.885714,0.457143,1.9474,2.6786,62,-2.519165102,-2.519165188,0.530550842,5.943764989,1.4818,2.0566,23,-4.348428313,-4.348428462,-0.780744828,7.16966336,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.187499316,1.975696078,0.915081669,1.975696762,0.999791898,1
SrAmO3,1.44,0.85,1.4,2,4,-2,1.69412,1.02857,0.607143,1.9584,2.5493,38,-3.525783048,-1.281188209,0.150586051,5.884929265,1.8202,2.6048,95,-2.593420928,-2.593421017,0.816773893,6.383510786,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,1.647058436,4.074363128,0.892528141,4.074363516,0.630351515,1
SrCeO3,1.44,0.87,1.4,2,4,-2,1.65517,1.02857,0.621429,1.9584,2.5493,38,-3.525783048,-1.281188209,0.150586051,5.884929265,2.0428,2.5754,58,-2.530332951,-2.530333038,0.0869328,5.700525816,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,1.609194293,4.178584141,0.884664457,4.178585251,0.527245759,1
SrCoO3,1.44,0.53,1.4,2,4,-2,2.71698,1.02857,0.378571,1.9584,2.5493,38,-3.525783048,-1.281188209,0.150586051,5.884929265,1.2878,1.614,27,-4.433222619,0.143554959,-1.359047269,7.672566088,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.641512424,4.078076705,1.040512081,4.078073715,0.626871924,1
SrGeO3,1.44,0.53,1.4,2,4,-2,2.71698,1.02857,0.378571,1.9584,2.5493,38,-3.525783048,-1.281188209,0.150586051,5.884929265,0.922,1.1722,32,-3.894931082,-3.894931216,-0.915962684,7.445211101,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.641512424,4.078076705,1.040512081,4.078073715,0.626871924,1
SrHfO3,1.44,0.71,1.4,2,4,-2,2.02817,1.02857,0.507143,1.9584,2.5493,38,-3.525783048,-1.281188209,0.150586051,5.884929265,1.5365,2.1377,72,-2.693665714,-2.693665806,0.184573527,6.503687658,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,1.97183043,3.708141404,0.951748018,3.70814196,0.87560801,1
SrIrO3,1.44,0.62,1.4,2,4,-2,2.32258,1.02857,0.442857,1.9584,2.5493,38,-3.525783048,-1.281188209,0.150586051,5.884929265,1.2957,1.7925,77,-5.672747366,-0.333817437,-2.379678858,8.967250675,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.258065245,3.770439473,0.994152632,3.770438744,0.847445856,1
SrMnO3,1.44,0.53,1.4,2,4,-2,2.71698,1.02857,0.378571,1.9584,2.5493,38,-3.525783048,-1.281188209,0.150586051,5.884929265,0.4083,2.0542,25,-4.4111366,-0.936468672,-1.152247223,7.312724568,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.641512424,4.078076705,1.040512081,4.078073715,0.626871924,1
SrMoO3,1.44,0.65,1.4,2,4,-2,2.21538,1.02857,0.464286,1.9584,2.5493,38,-3.525783048,-1.281188209,0.150586051,5.884929265,1.5449,2.2052,42,-4.274195256,-4.274195403,-1.52911462,6.943164598,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.153844828,3.72415739,0.979604057,3.724158715,0.868833036,1
SrNbO3,1.44,0.68,1.4,2,4,-2,2.11765,1.02857,0.485714,1.9584,2.5493,38,-3.525783048,-1.281188209,0.150586051,5.884929265,1.5834,2.0916,41,-4.453727958,-4.453728111,-1.10549939,7.13506764,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.05882474,3.703580946,0.965475152,3.703579735,0.877480663,1
SrPbO3,1.44,0.78,1.4,2,4,-2,1.84615,1.02857,0.557143,1.9584,2.5493,38,-3.525783048,-1.281188209,0.150586051,5.884929265,1.0396,1.4049,82,-3.496077579,-3.496077699,-0.883045121,6.576347749,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,1.794871335,3.81719332,0.921187301,3.81719378,0.822939062,1
SrPuO3,1.44,0.86,1.4,2,4,-2,1.67442,1.02857,0.614286,1.9584,2.5493,38,-3.525783048,-1.281188209,0.150586051,5.884929265,1.8484,2.5649,94,-2.030584673,-2.030584742,0.830556317,6.242662488,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,1.62790622,4.124619028,0.888578901,4.124619785,0.581914975,1
SrRuO3,1.44,0.62,1.4,2,4,-2,2.32258,1.02857,0.442857,1.9584,2.5493,38,-3.525783048,-1.281188209,0.150586051,5.884929265,1.484,2.1211,44,-3.652617833,-3.652617958,-1.199648337,7.647563123,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.258065245,3.770439473,0.994152632,3.770438744,0.847445856,1
SrSnO3,1.44,0.69,1.4,2,4,-2,2.08696,1.02857,0.492857,1.9584,2.5493,38,-3.525783048,-1.281188209,0.150586051,5.884929265,1.0659,1.3554,50,-3.693439111,-3.693439238,-1.013080291,6.875249756,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.028986095,3.702320327,0.960855654,3.702319739,0.877993955,1
SrTiO3,1.44,0.6,1.4,2,4,-2,2.4,1.02857,0.428571,1.9584,2.5493,38,-3.525783048,-1.281188209,0.150586051,5.884929265,1.5467,2.0603,22,-4.219539298,-4.219539443,-0.313899272,7.119306924,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.333335667,3.81611283,1.004094159,3.816110496,0.823539869,1
SrVO3,1.44,0.58,1.4,2,4,-2,2.48276,1.02857,0.414286,1.9584,2.5493,38,-3.525783048,-1.281188209,0.150586051,5.884929265,1.4818,2.0566,23,-4.348428313,-4.348428462,-0.780744828,7.16966336,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.413791439,3.874182026,1.014236524,3.874183691,0.788842107,1
SrZrO3,1.44,0.72,1.4,2,4,-2,2,1.02857,0.514286,1.9584,2.5493,38,-3.525783048,-1.281188209,0.150586051,5.884929265,1.6694,2.22,40,-3.602222285,-3.602222409,-0.27140666,7.13955023,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,1.944443364,3.715223528,0.94725864,3.715224608,0.872650547,1
TbAlO3,1.1,0.54,1.4,3,3,-2,2.03704,0.785714,0.385714,0.2939,2.5789,65,-3.083938057,-1.302539869,0.484821378,6.11953416,1.1043,1.3964,13,-2.712046523,-2.712046616,-0.348149866,5.763264071,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.592594513,2.181686743,0.911222374,2.181684822,0.999550147,1
TbCoO3,1.1,0.61,1.4,3,3,-2,1.80328,0.785714,0.435714,0.2939,2.5789,65,-3.083938057,-1.302539869,0.484821378,6.11953416,1.2878,1.614,27,-4.433222619,0.143554959,-1.359047269,7.672566088,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.295083472,2.470411953,0.879488262,2.470410448,0.998672619,1
TbCrO3,1.1,0.62,1.4,3,3,-2,1.77419,0.785714,0.442857,0.2939,2.5789,65,-3.083938057,-1.302539869,0.484821378,6.11953416,1.4246,1.9893,24,-4.388888021,-4.388888172,-1.078476537,7.228118701,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.258065245,2.541445168,0.875134359,2.541444439,0.998267357,1
TbFeO3,1.1,0.64,1.4,3,3,-2,1.71875,0.785714,0.457143,0.2939,2.5789,65,-3.083938057,-1.302539869,0.484821378,6.11953416,1.3301,1.9365,26,-4.431945549,-0.812293253,-1.303738195,7.470425785,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.187499316,2.707949598,0.866554611,2.707950282,0.996763945,1
TbMnO3,1.1,0.64,1.4,3,3,-2,1.71875,0.785714,0.457143,0.2939,2.5789,65,-3.083938057,-1.302539869,0.484821378,6.11953416,0.4083,2.0542,25,-4.4111366,-0.936468672,-1.152247223,7.312724568,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.187499316,2.707949598,0.866554611,2.707950282,0.996763945,1
TbRhO3,1.1,0.66,1.4,3,3,-2,1.66667,0.785714,0.471429,0.2939,2.5789,65,-3.083938057,-1.302539869,0.484821378,6.11953416,1.4595,2.1777,45,-3.372244215,-3.372244331,-0.861204978,8.36732556,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.121210193,2.909267391,0.858141459,2.90926932,0.993115897,1
TbTiO3,1.1,0.67,1.4,3,3,-2,1.64179,0.785714,0.478571,0.2939,2.5789,65,-3.083938057,-1.302539869,0.484821378,6.11953416,1.5467,2.0603,22,-4.219539298,-4.219539443,-0.313899272,7.119306924,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.08955411,3.023999561,0.853995848,3.02399769,0.98942571,1
TlCdCl3,1.7,0.95,1.81,1,2,-1,1.78947,0.939227,0.524862,1.0974,1.5446,81,-2.369251668,-2.369251749,-0.139564981,5.166986721,1.2355,1.7966,48,-5.657022666,-1.1571185,0.948262351,9.271929602,0.6785,0.7567,17,-8.59466611,0.01972356,-3.935229812,13.87602063,1.905262717,3.980378847,0.899257628,3.980379288,0.712199615,1
TlCdF3,1.7,0.95,1.33,1,2,-1,1.78947,1.2782,0.714286,1.0974,1.5446,81,-2.369251668,-2.369251749,-0.139564981,5.166986721,1.2355,1.7966,48,-5.657022666,-1.1571185,0.948262351,9.271929602,0.4044,0.374,9,-11.11141622,1.13668157,-4.336301294,19.39159515,1.39999944,3.475115571,0.939710063,3.475116131,0.944467457,1
TlCoF3,1.7,0.74,1.33,1,2,-1,2.2973,1.2782,0.556391,1.0974,1.5446,81,-2.369251668,-2.369251749,-0.139564981,5.166986721,1.2878,1.614,27,-4.433222619,0.143554959,-1.359047269,7.672566088,0.4044,0.374,9,-11.11141622,1.13668157,-4.336301294,19.39159515,1.797297224,3.559356444,1.035042968,3.559356517,0.925188281,1
TlCrF3,1.7,0.8,1.33,1,2,-1,2.125,1.2782,0.601504,1.0974,1.5446,81,-2.369251668,-2.369251749,-0.139564981,5.166986721,1.4246,1.9893,24,-4.388888021,-4.388888172,-1.078476537,7.228118701,0.4044,0.374,9,-11.11141622,1.13668157,-4.336301294,19.39159515,1.662499335,3.481654938,1.005886828,3.481655603,0.943156019,1
TlCuF3,1.7,0.73,1.33,1,2,-1,2.32877,1.2782,0.548872,1.0974,1.5446,81,-2.369251668,-2.369251749,-0.139564981,5.166986721,1.2022,2.0302,29,-4.608164122,-0.602440535,-1.547456908,8.147436643,0.4044,0.374,9,-11.11141622,1.13668157,-4.336301294,19.39159515,1.821918407,3.576750029,1.040067449,3.57674943,0.920503936,1
TlFeF3,1.7,0.78,1.33,1,2,-1,2.17949,1.2782,0.586466,1.0974,1.5446,81,-2.369251668,-2.369251749,-0.139564981,5.166986721,1.3301,1.9365,26,-4.431945549,-0.812293253,-1.303738195,7.470425785,0.4044,0.374,9,-11.11141622,1.13668157,-4.336301294,19.39159515,1.705128686,3.502607116,1.0154213,3.502606635,0.938755518,1
TlIO3,1.7,0.95,1.4,1,5,-2,1.78947,1.21429,0.678571,1.0974,1.5446,81,-2.369251668,-2.369251749,-0.139564981,5.166986721,0.9024,1.0749,53,-7.083940205,0.290870977,-3.434435017,11.13135547,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,1.473685141,3.548801272,0.932781508,3.548800341,0.927905614,1
TlMnCl3,1.7,0.83,1.81,1,2,-1,2.04819,0.939227,0.458564,1.0974,1.5446,81,-2.369251668,-2.369251749,-0.139564981,5.166986721,0.4083,2.0542,25,-4.4111366,-0.936468672,-1.152247223,7.312724568,0.6785,0.7567,17,-8.59466611,0.01972356,-3.935229812,13.87602063,2.180720685,4.037504977,0.940132975,4.037507184,0.663922966,1
TlMnF3,1.7,0.83,1.33,1,2,-1,2.04819,1.2782,0.62406,1.0974,1.5446,81,-2.369251668,-2.369251749,-0.139564981,5.166986721,0.4083,2.0542,25,-4.4111366,-0.936468672,-1.152247223,7.312724568,0.4044,0.374,9,-11.11141622,1.13668157,-4.336301294,19.39159515,1.602410025,3.459194317,0.991916178,3.459193931,0.947542164,1
TlNiO3,0.98,0.6,1.4,3,3,-2,1.63333,0.7,0.428571,1.0974,1.5446,81,-2.369251668,-2.369251749,-0.139564981,5.166986721,1.2517,1.5674,28,-4.439555219,-4.439555371,-1.351387103,7.89877133,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.333335667,3.320660388,0.841459189,3.320658055,0.968253242,1
TmAlO3,1.05,0.54,1.4,3,3,-2,1.94444,0.75,0.385714,1.7624,2.5447,69,-3.153998964,-1.072405721,0.522243555,6.424661622,1.1043,1.3964,13,-2.712046523,-2.712046616,-0.348149866,5.763264071,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.592594513,2.364847027,0.892997927,2.364845107,0.999106498,1
TmCrO3,1.05,0.62,1.4,3,3,-2,1.69355,0.75,0.442857,1.7624,2.5447,69,-3.153998964,-1.072405721,0.522243555,6.424661622,1.4246,1.9893,24,-4.388888021,-4.388888172,-1.078476537,7.228118701,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.258065245,2.901934666,0.857631672,2.901933938,0.993302407,1
TmFeO3,1.05,0.64,1.4,3,3,-2,1.64062,0.75,0.457143,1.7624,2.5447,69,-3.153998964,-1.072405721,0.522243555,6.424661622,1.3301,1.9365,26,-4.431945549,-0.812293253,-1.303738195,7.470425785,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.187499316,3.129160202,0.849223519,3.129160885,0.984350358,1
TmNiO3,1.05,0.6,1.4,3,3,-2,1.75,0.75,0.428571,1.7624,2.5447,69,-3.153998964,-1.072405721,0.522243555,6.424661622,1.2517,1.5674,28,-4.439555219,-4.439555371,-1.351387103,7.89877133,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.333335667,2.714772204,0.866207989,2.714769871,0.996680041,1
TmTiO3,1.05,0.67,1.4,3,3,-2,1.56716,0.75,0.478571,1.7624,2.5447,69,-3.153998964,-1.072405721,0.522243555,6.424661622,1.5467,2.0603,22,-4.219539298,-4.219539443,-0.313899272,7.119306924,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.08955411,3.554378499,0.836915931,3.554376628,0.92648137,1
YAlO3,1.08,0.54,1.4,3,3,-2,2,0.771429,0.385714,1.785,2.3581,39,-2.518776272,-2.518776358,0.156404543,6.250735445,1.1043,1.3964,13,-2.712046523,-2.712046616,-0.348149866,5.763264071,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.592594513,2.248764758,0.903932595,2.248762838,0.999421666,1
YbAlO3,1.04,0.54,1.4,3,3,-2,1.92593,0.742857,0.385714,1.7383,2.489,70,-3.076991947,-1.09445333,0.476799897,6.531525293,1.1043,1.3964,13,-2.712046523,-2.712046616,-0.348149866,5.763264071,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.592594513,2.408143708,0.889353037,2.408141788,0.998949035,1
YbCrO3,1.04,0.62,1.4,3,3,-2,1.67742,0.742857,0.442857,1.7383,2.489,70,-3.076991947,-1.09445333,0.476799897,6.531525293,1.4246,1.9893,24,-4.388888021,-4.388888172,-1.078476537,7.228118701,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.258065245,2.986809342,0.854131135,2.986808613,0.990797919,1
YbFeO3,1.04,0.64,1.4,3,3,-2,1.625,0.742857,0.457143,1.7383,2.489,70,-3.076991947,-1.09445333,0.476799897,6.531525293,1.3301,1.9365,26,-4.431945549,-0.812293253,-1.303738195,7.470425785,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.187499316,3.228532316,0.8457573,3.228533,0.977378999,1
YbMnO3,1.04,0.64,1.4,3,3,-2,1.625,0.742857,0.457143,1.7383,2.489,70,-3.076991947,-1.09445333,0.476799897,6.531525293,0.4083,2.0542,25,-4.4111366,-0.936468672,-1.152247223,7.312724568,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.187499316,3.228532316,0.8457573,3.228533,0.977378999,1
YbNiO3,1.04,0.6,1.4,3,3,-2,1.73333,0.742857,0.428571,1.7383,2.489,70,-3.076991947,-1.09445333,0.476799897,6.531525293,1.2517,1.5674,28,-4.439555219,-4.439555371,-1.351387103,7.89877133,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.333335667,2.787099525,0.862672446,2.787097192,0.995645221,1
YbTiO3,1.04,0.67,1.4,3,3,-2,1.55224,0.742857,0.478571,1.7383,2.489,70,-3.076991947,-1.09445333,0.476799897,6.531525293,1.5467,2.0603,22,-4.219539298,-4.219539443,-0.313899272,7.119306924,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.08955411,3.680252477,0.833499948,3.680250606,0.886679615,1
YCoO3,1.08,0.61,1.4,3,3,-2,1.77049,0.771429,0.435714,1.785,2.3581,39,-2.518776272,-2.518776358,0.156404543,6.250735445,1.2878,1.614,27,-4.433222619,0.143554959,-1.359047269,7.672566088,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.295083472,2.592958326,0.872452356,2.592956821,0.997897963,1
YCrO3,1.08,0.62,1.4,3,3,-2,1.74194,0.771429,0.442857,1.785,2.3581,39,-2.518776272,-2.518776358,0.156404543,6.250735445,1.4246,1.9893,24,-4.388888021,-4.388888172,-1.078476537,7.228118701,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.258065245,2.673966728,0.868133285,2.673965999,0.99715133,1
YFeO3,1.08,0.64,1.4,3,3,-2,1.6875,0.771429,0.457143,1.785,2.3581,39,-2.518776272,-2.518776358,0.156404543,6.250735445,1.3301,1.9365,26,-4.431945549,-0.812293253,-1.303738195,7.470425785,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.187499316,2.86264114,0.859622174,2.862641824,0.994219364,1
YGaO3,1.08,0.62,1.4,3,3,-2,1.74194,0.771429,0.442857,1.785,2.3581,39,-2.518776272,-2.518776358,0.156404543,6.250735445,1.0027,1.3439,31,-2.578899489,-2.578899577,-0.243516492,5.68897238,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.258065245,2.673966728,0.868133285,2.673965999,0.99715133,1
YMnO3,1.08,0.64,1.4,3,3,-2,1.6875,0.771429,0.457143,1.785,2.3581,39,-2.518776272,-2.518776358,0.156404543,6.250735445,0.4083,2.0542,25,-4.4111366,-0.936468672,-1.152247223,7.312724568,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.187499316,2.86264114,0.859622174,2.862641824,0.994219364,1
YNiO3,1.08,0.6,1.4,3,3,-2,1.8,0.771429,0.428571,1.785,2.3581,39,-2.518776272,-2.518776358,0.156404543,6.250735445,1.2517,1.5674,28,-4.439555219,-4.439555371,-1.351387103,7.89877133,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.333335667,2.520342318,0.876814617,2.520339985,0.998399228,1
YScO3,1.08,0.74,1.4,3,3,-2,1.45946,0.771429,0.528571,1.785,2.3581,39,-2.518776272,-2.518776358,0.156404543,6.250735445,1.6506,2.1774,21,-3.235728521,-3.235728632,0.27533028,6.884656711,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,1.891893426,4.472871773,0.819452913,4.472870239,0.239843389,1
YTiO3,1.08,0.67,1.4,3,3,-2,1.61194,0.771429,0.478571,1.785,2.3581,39,-2.518776272,-2.518776358,0.156404543,6.250735445,1.5467,2.0603,22,-4.219539298,-4.219539443,-0.313899272,7.119306924,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.08955411,3.218232012,0.847163881,3.218230141,0.978223993,1
